"ID","session","trial","condition","correct"
"31","2",45,"5",0.444444444444444
"31","2",46,"2",1
"31","2",47,"3",0.777777777777778
"31","2",48,"4",1
"31","2",49,"1",1
"31","2",50,"5",0.666666666666667
"31","2",51,"5",0.555555555555556
"31","2",52,"4",0.444444444444444
"31","2",53,"3",0.555555555555556
"31","2",54,"2",0.777777777777778
"31","2",55,"1",1
"31","2",56,"2",0.666666666666667
"31","2",57,"1",0.777777777777778
"31","2",58,"5",0.777777777777778
"31","2",59,"3",1
"31","2",60,"4",0.777777777777778
"32","2",31,"3",0.222222222222222
"32","2",32,"1",0.444444444444444
"32","2",33,"4",0.444444444444444
"32","2",34,"2",0.555555555555556
"32","2",35,"5",0.777777777777778
"32","2",36,"4",0.222222222222222
"32","2",37,"3",0.777777777777778
"32","2",38,"1",0.333333333333333
"32","2",39,"5",0.111111111111111
"32","2",40,"2",0.666666666666667
"32","2",41,"3",0.666666666666667
"32","2",42,"1",0.777777777777778
"32","2",43,"2",0.222222222222222
"32","2",44,"4",0.555555555555556
"32","2",45,"5",0.555555555555556
"32","2",46,"3",0.111111111111111
"32","2",47,"5",0.777777777777778
"32","2",48,"1",0.666666666666667
"32","2",49,"2",0.666666666666667
"32","2",50,"4",0.777777777777778
"32","2",51,"3",0.777777777777778
"32","2",52,"5",0.555555555555556
"32","2",53,"1",1
"32","2",54,"4",1
"32","2",55,"2",0.777777777777778
"32","2",56,"4",0.555555555555556
"32","2",57,"2",0.777777777777778
"32","2",58,"5",0.333333333333333
"32","2",59,"3",1
"32","2",60,"1",0.444444444444444
"33","2",31,"1",1
"33","2",32,"2",1
"33","2",33,"5",1
"33","2",34,"3",1
"33","2",35,"4",1
"33","2",36,"3",1
"33","2",37,"2",0.777777777777778
"33","2",38,"1",1
"33","2",39,"4",1
"33","2",40,"5",1
"33","2",41,"3",1
"33","2",42,"4",1
"33","2",43,"5",1
"33","2",44,"1",0.777777777777778
"33","2",45,"2",1
"33","2",46,"5",1
"33","2",47,"2",1
"33","2",48,"3",0.777777777777778
"33","2",49,"4",1
"33","2",50,"1",1
"33","2",51,"1",1
"33","2",52,"3",0.777777777777778
"33","2",53,"4",0.777777777777778
"33","2",54,"2",1
"33","2",55,"5",0.777777777777778
"33","2",56,"3",1
"33","2",57,"1",1
"33","2",58,"4",1
"33","2",59,"5",1
"33","2",60,"2",1
"34","2",31,"5",1
"34","2",32,"4",1
"34","2",33,"1",0.777777777777778
"34","2",34,"2",1
"34","2",35,"3",1
"34","2",36,"2",1
"34","2",37,"1",1
"34","2",38,"3",1
"34","2",39,"4",1
"34","2",40,"5",1
"34","2",41,"2",1
"34","2",42,"5",1
"34","2",43,"1",1
"34","2",44,"4",1
"34","2",45,"3",1
"34","2",46,"2",1
"34","2",47,"1",1
"34","2",48,"4",1
"34","2",49,"3",1
"34","2",50,"5",1
"34","2",51,"1",1
"34","2",52,"4",1
"34","2",53,"3",1
"34","2",54,"2",1
"34","2",55,"5",1
"34","2",56,"2",1
"34","2",57,"4",1
"34","2",58,"5",1
"34","2",59,"1",1
"34","2",60,"3",1
"35","2",31,"5",0.777777777777778
"35","2",32,"1",0.777777777777778
"35","2",33,"2",0.555555555555556
"35","2",34,"4",0.777777777777778
"35","2",35,"3",0.555555555555556
"35","2",36,"4",0.666666666666667
"35","2",37,"1",0.666666666666667
"35","2",38,"5",0.555555555555556
"35","2",39,"2",0.555555555555556
"35","2",40,"3",0.333333333333333
"35","2",41,"4",0.444444444444444
"35","2",42,"3",0.777777777777778
"35","2",43,"1",1
"35","2",44,"2",1
"35","2",45,"5",0.444444444444444
"35","2",46,"3",0.555555555555556
"35","2",47,"2",0.777777777777778
"35","2",48,"1",0.444444444444444
"35","2",49,"5",0.555555555555556
"35","2",50,"4",0.666666666666667
"35","2",51,"3",1
"35","2",52,"5",0.666666666666667
"35","2",53,"2",0.333333333333333
"35","2",54,"1",1
"35","2",55,"4",0.444444444444444
"35","2",56,"2",0.111111111111111
"35","2",57,"5",0.555555555555556
"35","2",58,"4",0.333333333333333
"35","2",59,"3",0.444444444444444
"35","2",60,"1",0.111111111111111
"36","2",31,"2",0.666666666666667
"36","2",32,"1",0.777777777777778
"36","2",33,"5",0.444444444444444
"36","2",34,"4",0.777777777777778
"36","2",35,"3",0.777777777777778
"36","2",36,"2",0.333333333333333
"36","2",37,"3",0.777777777777778
"36","2",38,"4",0.444444444444444
"36","2",39,"1",0.333333333333333
"36","2",40,"5",0.444444444444444
"36","2",41,"1",0.555555555555556
"36","2",42,"3",0.666666666666667
"36","2",43,"4",0.777777777777778
"36","2",44,"2",0.444444444444444
"36","2",45,"5",0.333333333333333
"36","2",46,"4",0.666666666666667
"36","2",47,"3",0.777777777777778
"36","2",48,"2",0.555555555555556
"36","2",49,"5",0.777777777777778
"36","2",50,"1",0.777777777777778
"36","2",51,"5",0.444444444444444
"36","2",52,"3",1
"36","2",53,"2",0.777777777777778
"36","2",54,"4",0.666666666666667
"36","2",55,"1",0.777777777777778
"36","2",56,"2",0.555555555555556
"36","2",57,"5",0.333333333333333
"36","2",58,"4",0.666666666666667
"36","2",59,"1",0.555555555555556
"36","2",60,"3",0.444444444444444
"37","2",31,"4",0.555555555555556
"37","2",32,"2",0.777777777777778
"37","2",33,"1",1
"37","2",34,"3",1
"37","2",35,"5",0.333333333333333
"37","2",36,"3",1
"37","2",37,"2",0.777777777777778
"37","2",38,"4",0.666666666666667
"37","2",39,"1",1
"37","2",40,"5",0.777777777777778
"37","2",41,"2",0.666666666666667
"37","2",42,"5",0.777777777777778
"37","2",43,"3",1
"37","2",44,"1",1
"37","2",45,"4",0.777777777777778
"37","2",46,"3",1
"37","2",47,"2",1
"37","2",48,"4",0.777777777777778
"37","2",49,"5",1
"37","2",50,"1",1
"37","2",51,"3",0.777777777777778
"37","2",52,"5",1
"37","2",53,"1",1
"37","2",54,"2",1
"37","2",55,"4",0.777777777777778
"37","2",56,"3",1
"37","2",57,"2",0.222222222222222
"37","2",58,"1",1
"37","2",59,"5",1
"37","2",60,"4",1
"38","2",31,"2",1
"38","2",32,"4",0.666666666666667
"38","2",33,"1",1
"38","2",34,"3",0.777777777777778
"38","2",35,"5",1
"38","2",36,"3",0.777777777777778
"38","2",37,"4",0.333333333333333
"38","2",38,"1",0.666666666666667
"38","2",39,"2",0.666666666666667
"38","2",40,"5",1
"38","2",41,"4",0.444444444444444
"38","2",42,"1",1
"38","2",43,"3",0.777777777777778
"38","2",44,"2",1
"38","2",45,"5",0.333333333333333
"38","2",46,"1",0.555555555555556
"38","2",47,"5",0.222222222222222
"38","2",48,"4",0.333333333333333
"38","2",49,"2",0.777777777777778
"38","2",50,"3",1
"38","2",51,"2",1
"38","2",52,"5",1
"38","2",53,"4",0.666666666666667
"38","2",54,"1",0.777777777777778
"38","2",55,"3",0.777777777777778
"38","2",56,"4",0.777777777777778
"38","2",57,"2",1
"38","2",58,"1",0.777777777777778
"38","2",59,"3",0.777777777777778
"38","2",60,"5",0.444444444444444
"39","2",31,"4",0.555555555555556
"39","2",32,"3",0.777777777777778
"39","2",33,"1",1
"39","2",34,"5",0.666666666666667
"39","2",35,"2",1
"39","2",36,"3",0.777777777777778
"39","2",37,"2",0.666666666666667
"39","2",38,"4",0.666666666666667
"39","2",39,"5",0.333333333333333
"39","2",40,"1",0.555555555555556
"39","2",41,"3",0.777777777777778
"39","2",42,"4",0.333333333333333
"39","2",43,"1",0.666666666666667
"39","2",44,"5",0.777777777777778
"39","2",45,"2",1
"39","2",46,"1",0.777777777777778
"39","2",47,"3",0.777777777777778
"39","2",48,"4",1
"39","2",49,"5",1
"39","2",50,"2",1
"39","2",51,"4",0.555555555555556
"39","2",52,"3",0.777777777777778
"39","2",53,"2",0.666666666666667
"39","2",54,"5",0.666666666666667
"39","2",55,"1",1
"39","2",56,"3",0.777777777777778
"39","2",57,"2",1
"39","2",58,"5",0.555555555555556
"39","2",59,"4",0.777777777777778
"39","2",60,"1",1
"40","2",31,"5",0.555555555555556
"40","2",32,"1",0.555555555555556
"40","2",33,"4",0.777777777777778
"40","2",34,"2",0.555555555555556
"40","2",35,"3",0.777777777777778
"40","2",36,"1",0.444444444444444
"40","2",37,"3",0.555555555555556
"40","2",38,"2",0.666666666666667
"40","2",39,"5",0.777777777777778
"40","2",40,"4",0.555555555555556
"40","2",41,"5",0.666666666666667
"40","2",42,"3",0.777777777777778
"40","2",43,"2",0.555555555555556
"40","2",44,"1",0.777777777777778
"40","2",45,"4",0.777777777777778
"40","2",46,"5",0.777777777777778
"40","2",47,"2",0.666666666666667
"40","2",48,"4",0.555555555555556
"40","2",49,"1",0.555555555555556
"40","2",50,"3",0.333333333333333
"40","2",51,"2",0.666666666666667
"40","2",52,"1",0.555555555555556
"40","2",53,"5",0.777777777777778
"40","2",54,"4",0.555555555555556
"40","2",55,"3",0.555555555555556
"40","2",56,"4",0.555555555555556
"40","2",57,"5",1
"40","2",58,"2",0.444444444444444
"40","2",59,"1",0.555555555555556
"40","2",60,"3",1
"41","2",31,"3",1
"41","2",32,"1",0.777777777777778
"41","2",33,"2",1
"41","2",34,"4",1
"41","2",35,"5",1
"41","2",36,"4",0.666666666666667
"41","2",37,"5",0.777777777777778
"41","2",38,"2",0.111111111111111
"41","2",39,"1",0.777777777777778
"41","2",40,"3",1
"41","2",41,"2",0.333333333333333
"41","2",42,"3",0.777777777777778
"41","2",43,"5",0.666666666666667
"41","2",44,"1",0.111111111111111
"41","2",45,"4",1
"41","2",46,"1",0.666666666666667
"41","2",47,"4",0.777777777777778
"41","2",48,"2",1
"41","2",49,"5",0
"41","2",50,"3",0.777777777777778
"41","2",51,"4",0.555555555555556
"41","2",52,"1",0.666666666666667
"41","2",53,"3",0.777777777777778
"41","2",54,"5",0.777777777777778
"41","2",55,"2",1
"41","2",56,"5",0.777777777777778
"41","2",57,"1",1
"41","2",58,"4",1
"41","2",59,"2",0.777777777777778
"41","2",60,"3",0.666666666666667
"42","2",31,"2",0.222222222222222
"42","2",32,"1",0.777777777777778
"42","2",33,"3",1
"42","2",34,"5",0.777777777777778
"42","2",35,"4",1
"42","2",36,"3",0.444444444444444
"42","2",37,"2",1
"42","2",38,"5",0.333333333333333
"42","2",39,"1",0.666666666666667
"42","2",40,"4",1
"42","2",41,"5",1
"42","2",42,"3",0.777777777777778
"42","2",43,"1",1
"42","2",44,"2",0.777777777777778
"42","2",45,"4",0.666666666666667
"42","2",46,"5",0.666666666666667
"42","2",47,"3",0.777777777777778
"42","2",48,"4",1
"42","2",49,"1",1
"42","2",50,"2",1
"42","2",51,"5",0.777777777777778
"42","2",52,"1",1
"42","2",53,"2",1
"42","2",54,"3",1
"42","2",55,"4",0.777777777777778
"42","2",56,"1",0.666666666666667
"42","2",57,"4",0.777777777777778
"42","2",58,"3",1
"42","2",59,"5",1
"42","2",60,"2",0.777777777777778
"43","2",31,"1",0.777777777777778
"43","2",32,"5",0.777777777777778
"43","2",33,"3",1
"43","2",34,"2",0.777777777777778
"43","2",35,"4",1
"43","2",36,"3",1
"43","2",37,"2",1
"43","2",38,"5",0.777777777777778
"43","2",39,"4",0.777777777777778
"43","2",40,"1",1
"43","2",41,"5",1
"43","2",42,"1",1
"43","2",43,"4",0.777777777777778
"43","2",44,"3",0.777777777777778
"43","2",45,"2",0.777777777777778
"43","2",46,"3",1
"43","2",47,"1",1
"43","2",48,"2",0.777777777777778
"43","2",49,"5",0.777777777777778
"43","2",50,"4",0.777777777777778
"43","2",51,"1",1
"43","2",52,"2",1
"43","2",53,"5",1
"43","2",54,"4",0.777777777777778
"43","2",55,"3",1
"43","2",56,"4",1
"43","2",57,"3",0.777777777777778
"43","2",58,"1",1
"43","2",59,"5",0.666666666666667
"43","2",60,"2",1
"44","2",31,"1",0.555555555555556
"44","2",32,"4",0.777777777777778
"44","2",33,"5",0.777777777777778
"44","2",34,"2",0.444444444444444
"44","2",35,"3",1
"44","2",36,"2",0.666666666666667
"44","2",37,"4",0.777777777777778
"44","2",38,"3",0.555555555555556
"44","2",39,"5",0.666666666666667
"44","2",40,"1",0.777777777777778
"44","2",41,"5",0.555555555555556
"44","2",42,"1",0.666666666666667
"44","2",43,"4",0.666666666666667
"44","2",44,"2",0.444444444444444
"44","2",45,"3",0.777777777777778
"44","2",46,"2",0.777777777777778
"44","2",47,"4",0.555555555555556
"44","2",48,"3",0.555555555555556
"44","2",49,"1",0.666666666666667
"44","2",50,"5",0.555555555555556
"44","2",51,"1",0.777777777777778
"44","2",52,"4",0.666666666666667
"44","2",53,"3",0.666666666666667
"44","2",54,"2",0.444444444444444
"44","2",55,"5",0.555555555555556
"44","2",56,"3",0.666666666666667
"44","2",57,"4",0.444444444444444
"44","2",58,"1",1
"44","2",59,"5",0.666666666666667
"44","2",60,"2",0.333333333333333
"45","2",31,"1",0.777777777777778
"45","2",32,"2",0
"45","2",33,"3",0.777777777777778
"45","2",34,"4",0.777777777777778
"45","2",35,"5",0.111111111111111
"45","2",36,"4",0.666666666666667
"45","2",37,"2",0.444444444444444
"45","2",38,"1",0.777777777777778
"45","2",39,"5",0.555555555555556
"45","2",40,"3",0.777777777777778
"45","2",41,"5",0
"45","2",42,"3",0.222222222222222
"45","2",43,"4",0.444444444444444
"45","2",44,"1",0.777777777777778
"45","2",45,"2",0.555555555555556
"45","2",46,"5",0.777777777777778
"45","2",47,"1",0.777777777777778
"45","2",48,"3",0.555555555555556
"45","2",49,"2",0.555555555555556
"45","2",50,"4",1
"45","2",51,"1",1
"45","2",52,"3",0.555555555555556
"45","2",53,"5",0.555555555555556
"45","2",54,"4",0.777777777777778
"45","2",55,"2",0.333333333333333
"45","2",56,"5",0
"45","2",57,"1",0.777777777777778
"45","2",58,"2",0.444444444444444
"45","2",59,"4",0.777777777777778
"45","2",60,"3",1
"46","2",31,"2",0.444444444444444
"46","2",32,"5",0.333333333333333
"46","2",33,"4",0.555555555555556
"46","2",34,"1",0.111111111111111
"46","2",35,"3",0.666666666666667
"46","2",36,"1",0.111111111111111
"46","2",37,"5",1
"46","2",38,"4",0.333333333333333
"46","2",39,"3",0.555555555555556
"46","2",40,"2",0.111111111111111
"46","2",41,"1",0.222222222222222
"46","2",42,"5",0.555555555555556
"46","2",43,"3",0.555555555555556
"46","2",44,"4",0.777777777777778
"46","2",45,"2",0.333333333333333
"46","2",46,"4",0.444444444444444
"46","2",47,"2",0.333333333333333
"46","2",48,"1",0.333333333333333
"46","2",49,"3",0.555555555555556
"46","2",50,"5",0.222222222222222
"46","2",51,"1",0.444444444444444
"46","2",52,"5",0.333333333333333
"46","2",53,"3",0.111111111111111
"46","2",54,"2",0.555555555555556
"46","2",55,"4",0
"46","2",56,"2",0.444444444444444
"46","2",57,"5",0.222222222222222
"46","2",58,"1",0.666666666666667
"46","2",59,"3",0
"46","2",60,"4",0.111111111111111
"47","2",31,"1",0.777777777777778
"47","2",32,"3",0.444444444444444
"47","2",33,"4",0.666666666666667
"47","2",34,"2",0.777777777777778
"47","2",35,"5",0.555555555555556
"47","2",36,"3",0.777777777777778
"47","2",37,"2",0.777777777777778
"47","2",38,"5",0.777777777777778
"47","2",39,"4",0.777777777777778
"47","2",40,"1",1
"47","2",41,"3",0.666666666666667
"47","2",42,"1",1
"47","2",43,"4",0.777777777777778
"47","2",44,"2",0.777777777777778
"47","2",45,"5",0.666666666666667
"47","2",46,"1",1
"47","2",47,"3",0.444444444444444
"47","2",48,"2",0.666666666666667
"47","2",49,"4",0.666666666666667
"47","2",50,"5",0.777777777777778
"47","2",51,"2",1
"47","2",52,"4",1
"47","2",53,"3",0.777777777777778
"47","2",54,"1",1
"47","2",55,"5",0.777777777777778
"47","2",56,"4",0.666666666666667
"47","2",57,"2",0.777777777777778
"47","2",58,"1",1
"47","2",59,"3",0.777777777777778
"47","2",60,"5",0.777777777777778
"48","2",31,"1",1
"48","2",32,"5",0.777777777777778
"48","2",33,"3",1
"48","2",34,"2",0.777777777777778
"48","2",35,"4",1
"48","2",36,"3",1
"48","2",37,"2",1
"48","2",38,"5",1
"48","2",39,"4",1
"48","2",40,"1",1
"48","2",41,"5",1
"48","2",42,"3",1
"48","2",43,"2",0.777777777777778
"48","2",44,"4",1
"48","2",45,"1",1
"48","2",46,"4",0.777777777777778
"48","2",47,"2",0.777777777777778
"48","2",48,"1",1
"48","2",49,"3",1
"48","2",50,"5",0.555555555555556
"48","2",51,"3",0.777777777777778
"48","2",52,"2",1
"48","2",53,"5",1
"48","2",54,"4",1
"48","2",55,"1",1
"48","2",56,"2",1
"48","2",57,"3",1
"48","2",58,"5",1
"48","2",59,"4",1
"48","2",60,"1",1
"49","2",31,"4",0.555555555555556
"49","2",32,"2",0.333333333333333
"49","2",33,"5",0.444444444444444
"49","2",34,"3",0.555555555555556
"49","2",35,"1",0.777777777777778
"49","2",36,"5",0.555555555555556
"49","2",37,"2",0.777777777777778
"49","2",38,"3",0.777777777777778
"49","2",39,"4",0.333333333333333
"49","2",40,"1",0.777777777777778
"49","2",41,"5",0.777777777777778
"49","2",42,"2",0.555555555555556
"49","2",43,"3",0.555555555555556
"49","2",44,"1",1
"49","2",45,"4",0.777777777777778
"49","2",46,"5",0.333333333333333
"49","2",47,"1",0.777777777777778
"49","2",48,"4",0.777777777777778
"49","2",49,"3",0.777777777777778
"49","2",50,"2",0.555555555555556
"49","2",51,"2",1
"49","2",52,"5",0.777777777777778
"49","2",53,"1",1
"49","2",54,"4",0.444444444444444
"49","2",55,"3",0.777777777777778
"49","2",56,"2",0.555555555555556
"49","2",57,"5",0.555555555555556
"49","2",58,"4",0.777777777777778
"49","2",59,"3",0.777777777777778
"49","2",60,"1",0.444444444444444
"50","2",31,"4",0.555555555555556
"50","2",32,"2",0.555555555555556
"50","2",33,"1",0.555555555555556
"50","2",34,"3",0.444444444444444
"50","2",35,"5",0.555555555555556
"50","2",36,"1",0.777777777777778
"50","2",37,"4",0.222222222222222
"50","2",38,"2",0.666666666666667
"50","2",39,"3",0.333333333333333
"50","2",40,"5",0.111111111111111
"50","2",41,"4",0.333333333333333
"50","2",42,"3",0.555555555555556
"50","2",43,"1",0.777777777777778
"50","2",44,"2",0.444444444444444
"50","2",45,"5",0.444444444444444
"50","2",46,"1",0.777777777777778
"50","2",47,"2",0.666666666666667
"50","2",48,"3",0.666666666666667
"50","2",49,"4",0.444444444444444
"50","2",50,"5",0.777777777777778
"50","2",51,"3",0.666666666666667
"50","2",52,"4",0.777777777777778
"50","2",53,"5",1
"50","2",54,"2",0.777777777777778
"50","2",55,"1",0.444444444444444
"50","2",56,"5",0.444444444444444
"50","2",57,"4",0
"50","2",58,"1",1
"50","2",59,"3",0.777777777777778
"50","2",60,"2",0.666666666666667
"51","2",31,"4",0.666666666666667
"51","2",32,"5",0.666666666666667
"51","2",33,"3",1
"51","2",34,"1",1
"51","2",35,"2",0.666666666666667
"51","2",36,"3",1
"51","2",37,"5",0.777777777777778
"51","2",38,"4",0.777777777777778
"51","2",39,"2",1
"51","2",40,"1",1
"51","2",41,"4",1
"51","2",42,"1",0.777777777777778
"51","2",43,"5",0.777777777777778
"51","2",44,"3",1
"51","2",45,"2",0.777777777777778
"51","2",46,"3",1
"51","2",47,"2",0.777777777777778
"51","2",48,"5",1
"51","2",49,"4",0.777777777777778
"51","2",50,"1",1
"51","2",51,"3",1
"51","2",52,"1",1
"51","2",53,"4",0.555555555555556
"51","2",54,"2",1
"51","2",55,"5",0.555555555555556
"51","2",56,"2",1
"51","2",57,"5",1
"51","2",58,"4",0.777777777777778
"51","2",59,"3",1
"51","2",60,"1",1
"52","2",31,"4",0.444444444444444
"52","2",32,"3",0.555555555555556
"52","2",33,"5",1
"52","2",34,"2",0.222222222222222
"52","2",35,"1",0.777777777777778
"52","2",36,"3",0.777777777777778
"52","2",37,"1",0.777777777777778
"52","2",38,"4",0.333333333333333
"52","2",39,"2",1
"52","2",40,"5",0.555555555555556
"52","2",41,"3",1
"52","2",42,"2",1
"52","2",43,"5",0.777777777777778
"52","2",44,"1",1
"52","2",45,"4",0.444444444444444
"52","2",46,"3",0.555555555555556
"52","2",47,"4",0.777777777777778
"52","2",48,"2",0.333333333333333
"52","2",49,"1",0.666666666666667
"52","2",50,"5",1
"52","2",51,"1",0.777777777777778
"52","2",52,"5",0.777777777777778
"52","2",53,"4",0.777777777777778
"52","2",54,"2",0.777777777777778
"52","2",55,"3",0.666666666666667
"52","2",56,"5",0.666666666666667
"52","2",57,"1",0.777777777777778
"52","2",58,"4",1
"52","2",59,"3",0.777777777777778
"52","2",60,"2",1
"53","2",31,"1",1
"53","2",32,"2",0.555555555555556
"53","2",33,"5",0.444444444444444
"53","2",34,"4",0.777777777777778
"53","2",35,"3",1
"53","2",36,"1",0.777777777777778
"53","2",37,"3",0.777777777777778
"53","2",38,"4",0.777777777777778
"53","2",39,"5",1
"53","2",40,"2",0.777777777777778
"53","2",41,"5",0.777777777777778
"53","2",42,"1",0.777777777777778
"53","2",43,"2",0.555555555555556
"53","2",44,"3",1
"53","2",45,"4",0.777777777777778
"53","2",46,"2",0.777777777777778
"53","2",47,"3",0.444444444444444
"53","2",48,"4",1
"53","2",49,"1",0.777777777777778
"53","2",50,"5",0.777777777777778
"53","2",51,"2",0.777777777777778
"53","2",52,"3",0.555555555555556
"53","2",53,"1",1
"53","2",54,"5",0.444444444444444
"53","2",55,"4",0.777777777777778
"53","2",56,"2",1
"53","2",57,"5",0.777777777777778
"53","2",58,"3",0.777777777777778
"53","2",59,"1",0.777777777777778
"53","2",60,"4",0.777777777777778
"54","2",31,"3",1
"54","2",32,"4",0.444444444444444
"54","2",33,"5",0.555555555555556
"54","2",34,"2",0.777777777777778
"54","2",35,"1",0.555555555555556
"54","2",36,"4",0.333333333333333
"54","2",37,"3",0.555555555555556
"54","2",38,"1",1
"54","2",39,"2",1
"54","2",40,"5",1
"54","2",41,"4",0.666666666666667
"54","2",42,"2",0.777777777777778
"54","2",43,"3",1
"54","2",44,"5",0.444444444444444
"54","2",45,"1",1
"54","2",46,"2",0.666666666666667
"54","2",47,"3",1
"54","2",48,"5",0.444444444444444
"54","2",49,"1",1
"54","2",50,"4",0.333333333333333
"54","2",51,"1",0.777777777777778
"54","2",52,"5",0.444444444444444
"54","2",53,"2",0.444444444444444
"54","2",54,"4",0.555555555555556
"54","2",55,"3",0.444444444444444
"54","2",56,"4",0.333333333333333
"54","2",57,"2",0.555555555555556
"54","2",58,"3",0.777777777777778
"54","2",59,"5",0.777777777777778
"54","2",60,"1",1
"55","2",31,"1",0.666666666666667
"55","2",32,"4",1
"55","2",33,"5",0.777777777777778
"55","2",34,"3",0.777777777777778
"55","2",35,"2",0.444444444444444
"55","2",36,"1",0.777777777777778
"55","2",37,"3",0.555555555555556
"55","2",38,"2",0.777777777777778
"55","2",39,"4",0.555555555555556
"55","2",40,"5",0.666666666666667
"55","2",41,"2",0.555555555555556
"55","2",42,"1",0.555555555555556
"55","2",43,"4",0.777777777777778
"55","2",44,"3",1
"55","2",45,"5",0.555555555555556
"55","2",46,"4",1
"55","2",47,"3",0.777777777777778
"55","2",48,"5",0.666666666666667
"55","2",49,"1",0.777777777777778
"55","2",50,"2",0.555555555555556
"55","2",51,"3",0.777777777777778
"55","2",52,"4",1
"55","2",53,"1",0.555555555555556
"55","2",54,"2",0.222222222222222
"55","2",55,"5",0.666666666666667
"55","2",56,"4",0.777777777777778
"55","2",57,"3",0.444444444444444
"55","2",58,"1",0.777777777777778
"55","2",59,"5",0.555555555555556
"55","2",60,"2",0.666666666666667
"56","2",31,"4",0.555555555555556
"56","2",32,"3",0.666666666666667
"56","2",33,"1",0.555555555555556
"56","2",34,"5",0.333333333333333
"56","2",35,"2",0.444444444444444
"56","2",36,"1",0.555555555555556
"56","2",37,"3",0.444444444444444
"56","2",38,"2",0.666666666666667
"56","2",39,"4",1
"56","2",40,"5",0.333333333333333
"56","2",41,"1",0.777777777777778
"56","2",42,"5",0.333333333333333
"56","2",43,"3",0.555555555555556
"56","2",44,"4",0.555555555555556
"56","2",45,"2",0.777777777777778
"56","2",46,"3",0.777777777777778
"56","2",47,"4",0.444444444444444
"56","2",48,"5",1
"56","2",49,"2",0.666666666666667
"56","2",50,"1",0.444444444444444
"56","2",51,"5",1
"56","2",52,"3",0.666666666666667
"56","2",53,"4",0.444444444444444
"56","2",54,"1",1
"56","2",55,"2",1
"56","2",56,"5",0.555555555555556
"56","2",57,"2",0.777777777777778
"56","2",58,"1",0.666666666666667
"56","2",59,"4",0.777777777777778
"56","2",60,"3",1
"1","3",61,"3",0.111111111111111
"1","3",62,"4",0.777777777777778
"1","3",63,"2",1
"1","3",64,"5",0.777777777777778
"1","3",65,"1",1
"1","3",66,"4",0.777777777777778
"1","3",67,"2",1
"1","3",68,"1",1
"1","3",69,"5",0.777777777777778
"1","3",70,"3",0.777777777777778
"1","3",71,"1",1
"1","3",72,"5",0.777777777777778
"1","3",73,"3",0.666666666666667
"1","3",74,"4",1
"1","3",75,"2",1
"1","3",76,"5",0.777777777777778
"1","3",77,"3",0.777777777777778
"1","3",78,"4",1
"1","3",79,"1",1
"1","3",80,"2",1
"1","3",81,"1",1
"1","3",82,"4",1
"1","3",83,"2",1
"1","3",84,"3",0.777777777777778
"1","3",85,"5",0.666666666666667
"1","3",86,"1",1
"1","3",87,"3",1
"1","3",88,"2",0.777777777777778
"1","3",89,"4",0.777777777777778
"1","3",90,"5",1
"2","3",61,"3",0.111111111111111
"2","3",62,"2",0.666666666666667
"2","3",63,"1",0.777777777777778
"2","3",64,"4",0.666666666666667
"2","3",65,"5",0.777777777777778
"2","3",66,"3",0.777777777777778
"2","3",67,"4",0.555555555555556
"2","3",68,"2",0.333333333333333
"2","3",69,"5",0.666666666666667
"2","3",70,"1",0.777777777777778
"2","3",71,"2",0.444444444444444
"2","3",72,"3",1
"2","3",73,"1",0.555555555555556
"2","3",74,"5",0.777777777777778
"2","3",75,"4",1
"2","3",76,"3",0.444444444444444
"2","3",77,"1",0.666666666666667
"2","3",78,"4",0.555555555555556
"2","3",79,"5",0.666666666666667
"2","3",80,"2",0.555555555555556
"2","3",81,"1",0.666666666666667
"2","3",82,"2",1
"2","3",83,"5",0.555555555555556
"2","3",84,"3",0.777777777777778
"2","3",85,"4",1
"2","3",86,"5",0.555555555555556
"2","3",87,"1",0.777777777777778
"2","3",88,"3",0.666666666666667
"2","3",89,"2",0.444444444444444
"2","3",90,"4",0.555555555555556
"3","3",61,"3",1
"3","3",62,"4",1
"3","3",63,"5",1
"3","3",64,"2",0.777777777777778
"3","3",65,"1",1
"3","3",66,"4",1
"3","3",67,"3",1
"3","3",68,"5",1
"3","3",69,"1",1
"3","3",70,"2",1
"3","3",71,"1",0.777777777777778
"3","3",72,"2",0.555555555555556
"3","3",73,"3",1
"3","3",74,"4",1
"3","3",75,"5",1
"3","3",76,"4",0.777777777777778
"3","3",77,"1",1
"3","3",78,"5",1
"3","3",79,"3",1
"3","3",80,"2",0.666666666666667
"3","3",81,"4",1
"3","3",82,"3",0.777777777777778
"3","3",83,"1",1
"3","3",84,"2",0.555555555555556
"3","3",85,"5",0.666666666666667
"3","3",86,"1",1
"3","3",87,"3",1
"3","3",88,"4",1
"3","3",89,"5",0.666666666666667
"3","3",90,"2",0.777777777777778
"4","3",61,"1",1
"4","3",62,"4",1
"4","3",63,"5",1
"4","3",64,"2",1
"4","3",65,"3",1
"4","3",66,"5",1
"4","3",67,"3",1
"4","3",68,"2",1
"4","3",69,"1",1
"4","3",70,"4",0.555555555555556
"4","3",71,"5",1
"4","3",72,"1",1
"4","3",73,"3",1
"4","3",74,"2",1
"4","3",75,"4",1
"4","3",76,"3",1
"4","3",77,"4",1
"4","3",78,"1",1
"4","3",79,"5",1
"4","3",80,"2",1
"4","3",81,"3",1
"4","3",82,"2",1
